metric_A,metric_B,action_taken
10.687520858042017,5.371424592493887,0
8.179860045401135,2.9066872964300132,0
8.932952865300457,3.286204521996223,0
-0.6318209295985246,4.214998068152997,0
4.760029487347357,4.5720891396440475,1
1.136443033563543,9.95579674848721,0
6.857443124544641,7.149658365539823,1
3.9802344348291707,8.244949877074433,1
2.715811755893962,10.50105304215773,0
5.916152525617846,1.3841506087282855,0
6.286193253757719,-0.8278636163695887,0
0.8679215357552407,0.6999385197973039,0
5.490125899553253,7.244896590828831,1
3.38567396647578,4.979957919482679,1
11.932186833740039,8.379581374165523,0
11.214043012484984,3.358265959864994,0
7.920999957821325,8.034864705211008,0
2.9839167160398286,5.64480905131191,1
6.810889038457946,2.5388727943216716,1
10.767589676654824,2.16783926245676,0
3.0261338795764035,4.414098534483184,1
5.055235238681714,3.0720033381630243,1
9.118319386784911,4.370446468829657,0
4.352619931884786,3.6306429192799077,1
4.298653959484479,7.177447529206108,1
-1.0601103351638566,5.047785311976252,0
3.9888103399651613,1.8921010334750614,0
4.146348004225248,1.990816288340151,1
3.2779560408165325,8.854092154136143,0
3.214163656283004,-0.9130969751994484,0
4.604214385928977,-0.7608851481602094,0
8.240270150476606,7.2755209174524005,0
2.4586356300495917,4.576081677612558,0
10.75083662729869,2.66408192855728,0
10.729334327945905,-0.05919300051757537,0
4.618645403472771,7.412033079188268,1
-0.4555130689146908,6.670978463660735,0
8.96426635531318,7.239188895049986,0
7.306867109957765,4.052996597774003,0
6.69858442754851,5.278135079267165,1
4.742453542627457,3.3443011789423926,1
3.82064183203617,1.1598947903449013,0
11.671829349355662,8.533139134949309,0
6.919233713216718,10.53163657841863,0
3.2220621868609753,10.056047938405223,0
5.775286169703254,3.715614534255852,1
11.62200316891376,1.900089353513059,0
8.243500794926442,9.149486519826254,0
5.170575446563028,0.15172385023711135,0
8.397202641672068,0.4707062721475329,0
7.23372283808702,5.407745877283841,1
1.474734213756713,5.552789723262475,0
-0.28205403921022176,8.480787392426572,0
6.500452691689242,7.189521153122425,1
7.260746522745974,2.7734340667051742,0
9.185050708101162,11.280953599817352,0
1.9447168681674893,1.8333956576274753,0
7.658688793486807,3.592858746988389,1
0.9669776886082144,4.9860929197199,0
9.5554892689801,0.8457524136505286,0
6.393307679823847,1.575576302524937,0
0.34516548939815195,2.843858920807179,0
10.423175420648999,7.46764969570742,0
6.551521299139177,2.831774177352466,1
7.122075104326533,3.749261775250285,1
1.362849474915743,2.2317750367149465,0
1.240540868747388,4.221457962420684,0
-1.219942565034684,0.3970742976140811,0
6.714903880164916,11.854899876594638,0
4.035800635703772,6.146860995663918,1
1.6305335093183089,4.036117939015775,0
10.115717312295146,3.040728920342283,0
8.105261505901927,4.845570001250323,0
11.944947698922778,3.783225467842817,0
3.3291363708575616,2.7285249514555145,1
10.271530393951569,7.776146639839499,0
1.7874952162193174,6.6500468029727715,0
4.451381948125244,4.898299485193056,1
-1.6794223091101008,6.46541118201582,0
5.9668938756364955,5.605048397969373,1
5.085384526450259,6.632587720417021,1
10.582259726694508,3.0720561669048276,0
0.9193858620885741,7.123222430655634,0
7.800418089924701,7.3768115973715895,0
7.348317414053713,3.9196062104009015,1
6.482670405121181,0.13446568488232058,0
1.6554884839145334,7.181784131569609,0
8.350501461126028,1.399311317043765,0
-0.27812418823770235,1.1181236704084814,0
10.372639725599376,6.720118819555771,0
2.9387849051099533,5.0936636056282225,1
1.2178680121759415,11.924159744015734,0
11.813583173437808,3.360030187600599,0
4.111756308411675,-0.003373665699898984,0
3.013003861376407,7.806859139128182,0
2.297679764522103,8.94273013972534,0
3.7959016274195263,1.9858912417762824,0
0.602379378767801,2.5893601694819717,0
11.996516850243022,3.256724987582044,0
9.32803222317961,10.143379787650218,0
1.8002341335837213,5.175870788992776,0
11.707357243336501,8.955912488653826,0
1.5205743673794023,6.492835431158888,0
-0.8649458192439866,4.023130188854325,0
0.7154166524897059,5.717579903377525,0
3.3243001891617676,-2.298101289158084,0
6.223812458452512,5.508554316371543,1
2.4338153617697356,9.971600923015668,0
4.392532722790417,3.7236569669278197,1
5.108500824476959,4.302025999118593,1
2.085856548499086,10.373159288594987,0
2.844178254622685,0.23857204873740118,0
1.0100939275936731,6.919781404518487,0
3.8758317131407045,8.349645657029996,0
11.178507707043302,5.915512780597493,0
1.2572753374343402,1.562644760274386,0
0.27316512650359515,9.111033251098863,0
-2.122023823903731,5.885239870817235,0
1.4530480076929218,-0.5169410954813226,0
-1.7615284148388928,5.53271422743926,0
3.5190855516776525,-1.2051742055977923,0
5.876872288358232,5.013177121561551,1
1.7668881254634754,5.146640454197498,0
10.967357633475434,5.51403573763507,0
0.3164932971653338,3.9407452900675324,0
6.203386205749221,10.134542041522014,0
-1.7796761750643664,4.341273735500792,0
0.603543252495512,9.455048699179358,0
5.1383032304128085,2.5119308132764298,1
6.388559590104439,5.572843966735698,1
-0.24893543918646677,1.7563568787000996,0
6.373349421939224,-1.8972481304254927,0
7.886253769713065,1.3911478143938592,0
12.664598019908258,3.8989797076387966,0
1.9609001014048275,9.871541806058376,0
5.07042441757102,4.8011523462651855,1
7.493456380529492,5.636495897487258,1
2.9498986415423705,7.67927603630728,0
10.030854878754846,3.2780527549053216,0
4.928467580802589,1.9680358456122593,0
9.941901283745041,4.1981701212023355,0
1.609628954811748,5.994630060317779,0
10.892306077692089,2.816445953182667,0
10.847450083614701,8.477823285435308,0
5.555284372949961,0.9421808684808655,0
4.385461537581874,7.162142663429546,1
4.909353186795481,4.475681694909778,1
3.484292230388196,12.079722556605665,0
5.387516169074036,4.424807464819793,1
6.011275174842187,4.718119079874353,1
5.513870666967287,6.4478039799626625,1
3.06248899017595,-1.9737232834323968,0
9.619774254536573,2.510422306962438,0
5.009718937967327,6.612076010285356,1
6.426001171824476,3.3743476600017823,1
6.859160113769748,5.940241549739236,1
5.771669336602382,13.0092131820775,0
6.6174435330154004,-2.564243479344497,0
1.781848474622097,5.493156637151728,1
4.4276842161760905,2.0800329228262857,1
6.401417214049698,6.208134328120804,1
-2.2541213617224156,5.8075729297758585,0
7.78808662443224,8.049328552884957,0
1.9657831991875425,-0.900692241409069,0
5.20266141499123,1.6799055005474466,0
1.51747830095004,10.152318015434345,0
10.736952174663644,2.95966166127844,0
7.948143770633349,3.3268352778547845,0
7.344348391587148,4.786488860981374,1
3.87453453445117,4.117165593873902,1
3.3339811782957556,1.809714151878227,0
2.273692960787453,12.176879534484984,0
6.986413040348322,2.139667522244731,0
5.549305161878031,2.7509199421949337,1
2.9628923101419935,3.362379759265001,1
6.22201376673453,6.879477385202704,1
5.487645499247872,6.425692690440194,1
5.1481048056348495,12.576415344407076,0
6.64274911382156,-1.000745511548962,0
-1.7361474550868272,1.9540926754511396,0
7.596991093361406,2.462999431187605,0
7.08498364845872,4.731654404533815,1
1.057223146080802,6.400703321511368,0
9.172793125148617,7.432429408607718,0
6.360143439055056,6.285847941699374,1
7.72776711410855,7.643810738240743,1
10.88464441220266,5.175705822249342,0
-1.8804504303658032,1.80214688813251,0
6.244341902950111,3.9801127873818087,1
2.574280976961625,0.3053218354211512,0
1.1080928930824891,6.71369872372944,0
5.548236636522881,11.828942488056967,0
3.38634392765875,5.535819723335253,1
8.62667482682292,1.4758994931540026,0
6.512854650790793,1.483062939350249,0
9.777408245352415,5.279959100730468,0
4.151624061096958,1.9383647650039006,0
3.765226558149233,6.504777461498387,1
1.229816566072278,4.357979793011952,0
1.965884677200429,10.697830510907805,0
-1.690682327443076,4.4021354372614026,0
10.745711866425138,5.680762894978538,0
5.102520491481608,9.570266528911766,0
4.682327087027437,3.914929403791415,1
0.43120114660715037,11.202967098280357,0
1.5539221035239603,4.014928674811341,0
4.582994907400333,3.618886071120102,1
8.844246091871618,1.6171525613105528,0
6.672155762458068,3.442935452911338,1
4.265692622337569,1.1520335201704577,0
10.542689689727018,7.871750773879997,0
7.741133596323686,4.481857147886055,0
3.917883258817442,10.070706697878386,0
2.314692901655383,3.026740043794404,1
6.796555992515943,2.521609486721836,1
7.863119799892594,2.0126015731601,0
8.248600403955834,9.602475638276939,0
7.5566393425045835,11.167450381897913,0
6.624789372986099,10.089885506995813,0
2.1274468436381433,4.448619565593465,1
2.736867751704721,4.70107630893735,1
8.837881764116778,5.134270992114155,0
2.6566814934125853,6.91791737851011,0
1.8430408479141425,8.094514181064648,0
1.7231124249731753,4.4131785748649115,1
3.830605497273459,-3.4941310827501635,0
7.321176384426623,3.1691416767425054,1
3.7847558886694728,-1.5868321240736538,0
5.591271632410787,3.0358492542278954,1
7.445895767360389,2.8969371547711553,0
6.363299238789101,3.510744523362391,1
3.7647024739552957,2.6424798949269683,1
5.805983744442618,5.135910709373733,1
4.478947820121624,10.460976779265428,0
3.9286704253061457,3.306853746792713,1
5.513399299220095,1.1990272734622702,1
4.9165127771339385,-0.365101622365288,0
9.333703033125927,7.842806760842321,0
5.213507889072941,6.931084153903885,1
-1.0994094113691826,2.84337210509369,0
7.367213941470022,9.699057189529315,0
-0.5142329229913263,-1.2916152542751491,0
3.0722069913283656,8.064856839176423,0
3.5719465624784994,6.76012121080048,1
4.124885989573347,2.978837321841774,1
2.825412104341402,2.970603214408356,1
3.825907207831453,1.3552043018308548,1
3.105997967151434,3.257660414674024,1
0.856205873200653,6.364706180297863,0
3.9119124139312325,6.835394548011877,0
5.82633382499254,4.218561670935323,1
2.3979907985098974,9.460909866643863,0
3.8347491019172444,2.058190459382944,0
2.539982849613514,7.996109913513425,0
7.673297083609453,9.453884927906463,0
9.082245757881863,9.517317476550206,0
6.264132266343152,5.410515978033999,1
3.041313797413963,3.4012979870018896,1
5.855133116846038,4.040193622653728,1
4.954303841346486,0.043093631706773716,0
7.225284217371268,6.259143893572876,1
7.041904077047007,2.394650980311024,0
3.957898641765494,10.475335643967583,0
3.1496591620212024,3.3635360676749535,1
6.992125555310438,5.012452769162383,1
6.988766229690629,5.256346720170713,1
5.4936460546829124,6.889979362191713,1
9.014876296395055,9.571323727830007,0
0.6029621528661135,-1.384982546919904,0
4.51950835475449,-0.033655889168066444,0
3.52684151775615,5.180089816647936,1
0.6727659236899998,1.3322206312384084,0
2.3366685298018717,0.7639631768590109,0
3.4906075738103985,7.759517087727232,1
3.526260968553325,6.242840618890273,1
4.734426777844873,11.303344858714263,0
5.283453917509572,9.29678412641259,0
2.077466181424784,-1.3563382608136392,0
8.37430296394552,3.8773013351828762,0
12.34232574096173,4.13512140957529,0
4.8816605792758,2.703374114244521,1
6.2264412716903585,2.3779245972809413,1
-2.6123168194663986,8.577953875721633,0
9.622585737046236,9.878803100938423,0
3.0100453297397283,7.584291668012142,1
6.2006389121789915,3.0544507563186367,1
4.9126077170685996,2.6434083022658186,1
6.084431120350109,5.089191812189381,1
10.028687178320677,8.608767058317108,0
1.590244084593129,4.7203967032239404,0
0.19176355640021447,4.864441800324254,0
9.992659767572277,6.570437307694514,0
1.4113541778259175,1.8076314307205146,0
7.650124015700451,3.190795596057736,0
5.497326985474557,-1.3147186688690806,0
5.962444707237737,10.612338115326963,0
10.827347742678906,1.9869669578436662,0
6.14459976171986,2.1948256849583037,0
6.175401552928315,5.024601662662464,1
5.454570496998688,12.499808286747886,0
2.088468072060234,6.755580147124114,0
9.407187419870905,-0.7792607723103626,0
4.604357501801011,2.9887413205637086,1
10.538229217005373,0.631205855126206,0
4.5344525623933745,5.299135168401725,1
7.063438071911285,-1.7509050800996042,0
6.059182351836213,6.163829012679745,1
5.748464073858033,0.19924480628253727,0
7.386771883216618,6.298552882837607,1
8.668805206074106,5.914822826941887,0
9.693640551786492,4.094159977552914,0
9.286785510549374,11.130435634580818,0
6.6941693046102575,2.2739047873105918,0
6.467507126139941,6.661502273397298,1
3.1637973706167353,2.1837418158199537,1
6.4378239166526585,0.45508822648466285,0
12.413989360991852,4.198673288013092,0
9.394946681344242,2.0343606959064555,0
0.6991202578461099,6.992906540503965,0
6.943975434380588,10.337318756909605,0
2.6145840852071047,11.746149008420192,0
9.943580872449942,4.052669740316883,0
8.99248518420523,3.3204448570630447,0
9.117036380266809,11.355635261839597,0
7.429150441567583,2.770858257717556,0
6.764883664070769,5.118679872417574,1
5.4708904893267,5.02061406920833,1
5.456503306918368,1.545856896948948,0
3.531511805851045,8.012358633206203,1
12.491171942331246,7.120716993923124,0
2.4893434930987293,11.042290579226728,0
2.0811290641772007,3.4480724543045103,0
-1.7681282444903135,4.632980932058859,0
5.39687688128245,11.647429677215944,0
11.161220505118832,2.0828271875250834,0
1.8461209454533734,1.8743671907613613,0
4.389253431764111,10.891824553473349,0
1.0426291765594908,0.9469438621079461,0
6.779798694894119,4.762118646753753,1
0.4999741494101857,6.0906110362007535,0
0.07516890192807679,5.64078388017554,0
5.385100463680338,4.0495602407505915,1
11.742908390708926,6.482755281107087,0
5.61824210364076,8.51483329742218,0
6.822761605345391,1.8785389698182904,1
4.578772751287081,7.026789265609668,1
2.9802933237523015,6.55225669702502,0
0.8690639253409266,9.010342570735213,0
9.114898469641414,1.5779997256869105,0
11.668936449242931,0.9359544539392336,0
4.543111475652398,10.223653843099623,0
-0.2521870789248502,3.129885046848726,0
7.181371165548733,9.548787227531408,0
4.750086300894267,9.227777373015307,0
5.688735628705789,-1.1127858821526857,0
6.655440565609529,7.425762999246288,0
6.285679357054601,1.055970059671294,0
7.631098488127956,5.360880729043041,1
0.6491754631010282,-0.19997931898156662,0
6.46852374454265,6.807277072795162,1
6.353768753916114,4.344099886278118,1
3.2838090661118216,2.044008066022737,0
11.11228353088067,8.398162042024355,0
3.5615979014552837,-0.015566523937893047,0
5.245790563395253,11.340220306841385,0
5.24959777169529,6.657897246738748,1
5.124801668116156,6.744313290139097,1
2.5478168172832407,6.567660864880677,0
9.661001367117247,9.41851392418288,0
9.401129763000979,11.432109188933696,0
-2.1849781074676518,3.5608332705790247,0
2.494697059256682,-1.6042939641622893,0
5.041052660110503,-2.3239435653962004,0
3.1321920565400023,6.898365896725684,1
7.031778340672989,4.4767824028865455,1
3.6911979092720353,2.0389742225363654,1
4.194174365237632,4.631038814134332,1
7.0304362436638295,1.326365646941336,0
5.741243564778911,-0.11579624411053069,0
3.692780671421755,7.048179661906766,1
5.492534834443923,6.09107033699701,1
3.044043299470255,5.736587450072231,1
2.5731136367554566,7.518642487987445,1
2.069680159166163,9.649914436600973,0
5.041016607522944,-2.9424742425280894,0
7.31051421596631,7.26948510289883,0
4.995090806329054,1.9522831416077016,0
4.587031575758738,2.785883452224529,1
5.038920029111908,6.988414303699829,1
0.3982342680258661,1.6558867913389226,0
7.105171952180104,3.5578276163733595,1
8.217747828369633,4.919446856241868,0
2.65898216803394,0.8150544861120931,0
-1.5597986696179427,5.332623656399834,0
9.002397295643949,9.484409658193654,0
6.777608788849936,6.060741329589139,1
6.434819677017302,8.888856094900593,0
7.7580744907235495,6.635238429787575,1
3.3921279134617213,12.310021914514229,0
3.3977995119555464,10.833928271955754,0
5.6934111486870576,6.842602735495103,1
6.051216344824631,0.8673438792491578,0
2.2793361584336047,5.6548793808807245,1
4.455121708806077,6.640962502729627,1
0.2987421653396659,7.648774495596391,0
-0.5275436537480812,4.832916719214464,0
4.443189854585446,4.011762657152616,1
4.716040925380125,2.918567710485747,1
7.679152559300077,0.5441853178938753,0
4.218841568661169,5.710798110198671,1
6.793026363120531,11.564273172741244,0
3.7492096276586455,10.365658069341583,0
4.216707732120498,3.320006585101852,1
3.4289948237417804,1.2056339563059089,0
4.011247843753313,0.6784875408203592,0
2.1684592000662675,5.206192245722944,1
4.84776674484957,2.6066917899640165,1
2.7317809295393083,1.9899018775170205,0
1.143649320206387,1.3894855927497651,0
2.461934465110847,2.546001512662486,0
3.8903389894835607,7.725319683617083,1
12.19934654936519,0.9459827191835877,0
-0.8709659924353075,7.254194305036847,0
5.497489022484309,7.354705943146772,1
10.347857152149395,8.076612928774871,0
10.954416372140372,6.7565246641006995,0
3.3272410435192734,6.338214786257763,1
5.03412417187827,-0.6902806057000733,0
5.0469417545561255,2.992027163558701,1
3.355130847985336,5.506372567877879,1
1.8052624329549767,6.581601028220063,0
-2.455580691490225,5.327945653149955,0
5.023437639661976,5.959235301550679,1
10.437111141926632,2.4292891884976524,0
2.856908292263582,7.795369342153333,0
5.815563463813882,6.014724010515509,1
4.080989820678566,4.88740703672695,1
3.560819307278141,0.6911129734409043,0
3.1963880309644095,3.9533141813746324,1
3.4042677176280014,6.793729082700745,1
1.8672683775060246,8.45146896180827,0
6.480948372784177,3.5937025346110407,1
1.401685014154144,7.8560294473636505,0
3.1877403657293812,3.483641917373254,1
6.277502257053391,5.673244400628762,1
0.3720465755350095,1.0447977070753212,0
1.8527190760399688,1.988893267919302,0
3.5865349161342936,-2.7726537631578614,0
2.969762712404669,1.484354107769845,0
8.489960531829308,8.250196923006301,0
1.471279115017635,2.719952244412717,0
5.135349578633252,12.762173701417401,0
3.4563642173079163,7.8619663301238125,1
2.036292663495393,6.447424100868444,0
3.0912425206425476,4.011570987716528,1
11.916532390580802,3.909121460193015,0
5.208037506892363,3.9106197904592093,1
3.3084829055023857,1.9252216091214305,1
8.421843936786749,6.399214091545029,0
-2.4330047980027607,5.655802755333632,0
9.758286402805425,5.5922521877707885,0
8.377921200140262,10.341693286582846,0
-0.530385868532915,8.471688266148817,0
2.4717837155611453,6.49011057839559,1
1.3755576138356633,-0.8401299052207865,0
4.567358403339732,6.58519064428773,1
7.2778106527079105,11.523805223974408,0
-0.4730725741909782,2.7956451843607284,0
6.25857191501654,3.7766859291624533,1
2.2621132911343533,6.279193657945072,0
6.666251925292929,-2.170849539444282,0
5.071237291576328,6.571566638785138,1
5.457482199374203,-2.74152039239189,0
2.6340605771847656,-1.256436647714531,0
1.29600966204733,8.777704408310626,0
4.583943327936916,2.4078144388263136,1
5.6374368934277665,1.113883701843838,0
7.714109747858071,2.587081205582545,0
11.166141906408614,7.808618945263878,0
8.600982843019912,6.425743712814429,0
1.8541132494047698,10.563809148194455,0
5.36174467550396,12.102871668636574,0
10.560626878887977,9.2451786545437,0
3.3924528799244404,10.577174020881326,0
7.486762515583182,6.781363223987356,1
4.518061070748038,8.824773025312146,0
4.760044668328721,-0.3641733331093979,0
5.780544646119626,5.518721676017061,1
-1.1218812276991934,6.145901577187295,0
4.226306170860716,6.6226079373807245,1
0.5738886164457325,1.164442687984282,0
6.425027865559953,-1.8769188140817252,0
11.048884457459883,3.8283836911227604,0
-0.46944376301554924,10.10310656985386,0
-1.785408792564402,2.3643203591190085,0
4.852100401049552,10.186086466565765,0
6.278928025004046,9.414410571594269,0
3.6061307782214884,12.051906237724454,0
6.756038341242516,9.157955992106038,0
7.627152177069326,3.066482784411541,1
-0.5758226700343749,10.422718624875722,0
5.979271386078142,13.264902328663238,0
0.5363550986080345,4.492514668882577,0
1.104139216554562,8.602414356450964,0
5.28474007516304,3.242956781486361,1
1.518059908634309,-1.257990353784577,0
5.075240716866467,11.13076979820262,0
7.655759368203978,3.0569231859007826,0
6.292973698077602,3.3389972297805035,1
3.334989186693666,12.256415726740295,0
1.6163000064104383,6.6827174200448525,0
3.9206448982894435,6.415245244511911,1
2.8060516610141293,4.310549865936237,1
4.081394234221094,7.644781132365212,1
-1.0591923298486627,10.002988605004077,0
8.624696387619585,5.574747458267427,0
-1.739861353570332,3.51895409540768,0
4.34585705234056,5.820529451633037,1
3.3573721921985724,4.68748448100363,1
5.219642961186267,3.4891820256639656,1
4.638993082246531,4.783731180834411,1
