Rainfall_mm,Fertilizer_kg_ha,Yield_tons_ha
548.0630034045987,127.91696843082754,7.706397273095709
651.5765927133749,281.84426631446263,7.741280843327975
826.6911149186623,128.5691513417092,8.482323011838055
629.2330534381219,107.5102896997195,6.193361312719315
744.3819428146228,132.16099443701347,7.370655325175545
777.4634053429337,155.8358299552669,8.221872760732282
607.3069528421917,189.59740323944067,7.0127757881444674
694.04746439382,240.20784027501932,8.749041871627863
375.87326599309273,135.63066172929427,5.080953875892578
597.561235866571,245.2442805270421,7.752716957922744
674.743184860684,160.11619840562417,7.993329393746305
575.221681803515,101.5441531103933,5.048891787485681
863.2411303931635,197.38524843582425,8.58020828344476
556.9858622039367,215.31667642304743,7.607337317401885
655.9955513303016,167.41469268884626,8.136353136999752
713.0740577286091,16.984491940417023,5.251829721001261
844.1273289066115,50.96486254824747,7.247600048858543
556.413784882056,85.58931626706845,5.911868056824619
816.316375215496,84.78768178544793,7.287575195842731
701.0233061019587,202.02624007406118,8.29790941239783
601.8491348952049,5.504598502089775,5.314587366068447
746.2103474263271,226.70453311485596,7.877672301549699
719.905969557347,79.60274244207996,6.326468292239611
639.9783122841205,93.00655386483072,6.0583502699203065
706.980208499002,158.3729483831773,7.802498652154914
661.4686403138239,64.77768028168725,7.172572500762689
711.3517345251248,265.34139407265826,8.716985450268307
766.2130674521047,25.610633797969584,4.994960704343284
858.6016816145352,133.31470869031946,8.00896735768756
576.2184501173151,254.82668083646698,7.870321030466812
913.3033374656267,184.75316832637074,8.456142188281296
504.7912200477498,87.69885475279004,5.233928164683482
684.8214904964417,126.22806233293822,8.457388448771583
758.8317206484577,212.00831410275438,7.958143510092907
728.0991867735032,291.9782230091698,9.140452491907897
637.7300480179406,267.9416155138301,8.866025863265568
679.1877749642724,102.72984251471303,6.4004391567389
650.6999065341167,299.45936378635724,7.384946342825442
641.0635243055789,1.0513990593174816,4.5192465378533715
784.9602097021025,8.288926742524527,4.774108792855785
735.7015485965047,247.15215455135814,8.463587460962296
630.7090404739346,59.838806049915604,5.696082389477944
789.959987543325,18.23078051887226,6.084850560008796
730.7299520876609,71.14442197095066,7.6242457920319335
781.286211883896,127.83004619425806,8.576145718882382
762.9628841923612,219.16988113002145,8.820084014781115
617.1004989077928,187.30065796536164,6.1855675007437485
643.9818959803031,71.28636526812613,6.47816877184082
774.7293605123261,150.98113443017533,9.667579816950392
761.0370265433464,277.8642316195706,6.303021708720735
697.9098406035852,244.5023330951273,8.695590776439898
711.7327383308782,96.95693544953802,6.878283469577805
827.7664895788425,294.6793684067089,8.290844932440422
640.842861116417,212.58612013053929,8.430232983777127
754.7097381170038,18.734806700034532,6.930524250041207
679.7807347566106,10.548213986591604,5.691291000143201
678.231879677278,50.522384703008996,5.623213129000426
809.8776851987191,218.35676041504405,7.978499578517566
782.541634898803,55.121677752728374,6.623612454890739
781.3509636000639,153.44603076265005,9.06852384881181
830.5478807154329,27.97803605424952,5.92201035498686
702.1003841632759,276.26584734905856,8.045246371776399
768.1952971294963,103.18818407507027,9.521240354527686
668.9733243406544,272.4396169681892,8.898734815109444
732.4166352488442,283.4626925731633,9.291605070185772
686.9856945632315,1.8385941941042372,3.8764859271541328
709.6995964992718,139.24055615961962,7.3029175962186565
759.5157025436913,7.396816712067866,5.501526076550493
618.1779316766527,272.60782989087176,7.085252149751145
909.238727568546,155.52226342037275,10.257536138850446
599.3982618500298,22.483203809549046,6.004389615384113
578.5811387212268,33.08301848297006,4.654407060227495
815.8110873500068,115.05270734782171,9.218048538662082
779.1662693962936,282.0702578618668,8.656782790165245
762.4119817052156,207.87274547042426,10.369847687508713
762.8345509264279,260.2856598567397,8.643258672239394
698.7753227153086,109.9369939019939,7.624761054362737
610.2745628514168,12.964109864999497,5.860582592434243
707.5804558193727,292.29529116132426,9.28071787377537
632.2838288487889,5.151897198710865,5.147506137820082
797.5119733417752,284.2954959243267,8.650295618974653
685.2942618497862,110.60322715474341,7.524135377338638
617.4502803207488,3.0271215065644563,4.035655702827946
667.8614158347007,206.7471695173525,8.066901707356296
741.2931454275624,294.16209120940624,7.662809260183129
643.6275447196025,289.68771685127774,6.661851927240342
617.7779604433568,48.28110336072553,5.592331942535877
724.3687211491913,54.37434181984649,7.156038860146641
724.4966571108723,169.66167438589804,8.856160115523203
649.305682462887,191.19144792849733,7.767477086377223
652.8961694381677,221.8253740997597,9.218373869021981
723.2049937357637,54.31510814164425,5.775531088376773
555.1915658502676,287.7021260293303,6.1129875849614805
559.2536225623445,191.62177688677136,5.742935695934543
628.1555778747564,254.11407566116645,6.963112835249326
678.6552848288153,162.01971458525153,8.529784410761252
731.0907565598004,124.28305427696478,7.165012855737757
847.5356216949552,293.15487197849876,9.36970683382475
785.7659623202019,174.63641124595082,9.712815171780893
684.0061470036572,260.0620748397537,7.315082162764439
698.0983792097311,285.98771890988695,8.621342132715348
599.7470635362191,202.60638810259778,8.008170398378084
698.148686400761,164.6816035556025,7.3745531477601824
671.1341361079861,1.053255273195186,5.892393979937646
732.271856033809,12.005892221701798,5.185696832940973
617.2769056447677,60.2553648153349,5.50367708884578
751.9346514241172,55.802529556798575,7.959433762070037
853.2738913002578,76.4276385599536,7.6869972844753995
689.1239851543143,91.48039130929824,7.46919566422166
740.1711722098942,108.01964806521848,8.377418520995219
769.0143991711112,126.16130702066296,7.380442636674403
659.8779528114163,29.6599015368044,6.32995361758343
722.4092481810417,12.708579585834611,4.989797246373648
701.2592400781795,202.18333472190702,7.70219532783099
709.7676098548832,161.2004474529233,7.86723896494916
622.6990216144534,133.2432606660359,6.811811695184268
702.4510174258943,190.3319823505057,8.709536376323355
749.799829124545,248.30382216106216,8.646014781303641
845.1143607795042,128.30787273486138,7.923310947631915
795.9270826085207,192.33583951559382,9.070185866939907
915.3182457511557,286.0716671505476,9.142347735017113
623.265243711195,251.88734875846822,7.574048138299404
787.2320636720679,127.80024315072284,8.028678095050955
718.3342005738352,193.4150513444229,8.526096372307686
918.9802933217672,53.12127657478193,7.44971273513754
619.1701714644848,168.15665546852696,7.359727281569856
616.0278157819224,294.3984873415328,8.50426945917223
640.0607354555978,155.49453456075668,7.5444971330897594
487.6104275690193,278.2914897570442,6.703396750902646
647.4244978319239,122.2004761509782,6.0801157756036694
624.0867338446302,299.65344815538936,8.657124426283197
715.0393786476208,173.76601056826735,8.132021471520144
734.175597577716,12.680698270780367,5.582646222187074
887.6170839215886,176.02643900741643,9.774490484397413
795.042383818605,82.371808703879,6.764593419472243
642.3096344337597,9.744396610768414,3.875636668028571
610.1585328651643,246.255991408399,7.795640173804033
749.1919171506506,82.71889109422678,7.1313085716980105
567.9766792979358,238.96456621394955,7.320675729297298
883.1458765854354,86.46527488676008,8.750338064219505
817.9440120721287,58.297906162132286,4.891053257812271
653.0824347895295,292.18067223132823,8.889815996835143
528.6865470909122,108.49359832650588,6.906669939757848
835.3872374165413,180.41286343294814,9.080339997223948
688.5460154747382,182.99444784434147,5.506792810960551
823.7816311973462,168.14204465205054,9.618108832743534
540.5572341205633,274.4087230563644,6.681778033738632
640.0624977046227,202.33232141006056,7.424208147555695
700.5243699718183,121.11990123147905,7.297075375896121
704.6980593764742,258.7141153572822,8.546482053585917
654.9934528520756,54.318869734789324,6.3409156906005775
762.2849932347499,163.27102728312525,9.007597436479474
593.2379570617405,285.16511158312693,8.348410141033844
685.7620514978706,187.6192889641238,8.193744238577445
712.0295631711899,245.09053514246287,8.562270880434069
751.4438834058749,196.06821766355785,7.5312905654898055
771.161487808889,251.8112590613671,7.996159852052912
587.5357908162131,283.3463639535731,8.375966849744335
546.5885829264378,81.87651825982104,6.49838039487512
827.7676821898509,50.898324377015655,7.199654460822884
733.2314011979591,145.19722509976197,7.6842889367426395
625.1513463443446,210.55872804726476,8.429743286774023
855.1151975522523,68.15737595466483,6.26779016749429
711.5674634292859,1.2304351290501225,5.890465877124136
817.9297184063827,102.8805347510116,7.451606186117728
706.7518481410109,290.6578006403365,9.5782026467412
906.0747924881987,208.490238181754,8.006272869755389
875.5340842443204,120.39763318236719,9.608176119307837
675.1035851520926,57.7728292040521,5.759876262968908
797.1570950954356,106.8269021264241,7.3377140759968515
764.5375949585148,50.951829990374385,6.48785368883926
836.8631557532349,31.891746393885423,5.799341522043361
603.5076539419896,272.0227117717662,7.707336942276751
768.6051459998439,299.2951015126421,8.088396234071363
805.8424486849588,49.234331878737095,5.988101232765145
524.1260513576885,16.356767663483918,4.8129300727835505
581.6741487334225,98.9193321438637,5.71058326506675
496.07678222398994,138.49775422842458,6.1741933194343295
673.0593165555442,61.44637412275634,5.064630627923041
771.7542255795962,90.42747353956754,6.789372588718328
850.2357052096028,60.26122070749731,7.9401044624909005
707.4094780419775,232.27817052973538,7.5671535011921325
862.8615545571292,213.77338297417822,8.393129589843571
561.9898541785109,190.4854547282945,7.536361640210295
529.6617560644845,116.16535712376142,6.193518597448007
694.4452301103381,272.7122823942708,9.88876654035247
738.4065448939307,290.859762460506,8.351856275883472
696.7305251905907,52.091793787623594,6.276902261368455
493.25578999601237,66.90379242356342,6.012181387050822
691.0879960487212,157.6893084001109,8.664251996440965
569.5530499495146,27.375170784673585,5.070234351609079
766.9672548830039,130.93451964693384,7.832681052339195
736.6598246096848,174.53737943331305,9.750395284199493
606.0120213672644,156.62207134119993,7.468484043033021
648.6133082663307,99.27257492340782,6.397250461478451
594.0786478111048,162.73374182316203,7.011473981481335
693.7320902726829,287.64028627765435,6.9488386218886555
795.5142320501238,61.80522128741281,7.329887400176748
601.4273953664456,196.4494075182011,5.838984494043011
750.4046515517845,13.019008246815556,5.508111292016544
646.9742381627559,19.92492134443048,4.97972414199885
620.7127167737656,165.5484672670755,9.314634412576565
689.2969640045442,31.48175409838484,4.202381480455199
596.4757677580626,6.7040365280572,3.9406321041131886
644.6350694652818,51.45389929440666,5.650180989203305
580.2122107411152,169.45475129987233,7.291823553203445
896.472513291639,211.00228635567973,8.692208696062021
703.5263551971728,60.743569242414,6.1717622287825185
630.0274492007414,200.47783116245233,6.8064208616763064
721.3979910734222,54.742899329768804,6.469742601208692
688.767195030917,184.03722798937713,6.270796424575155
677.9030400466777,123.58790396873965,7.3419462627002385
761.4166700043426,196.13985280008504,7.949095534924203
775.7507710047305,298.5158257437742,9.438001463578678
646.9498852389472,281.3450895697686,9.313922908309252
642.418175935532,1.2845273508310884,4.489492300131514
672.4948302848356,265.63162930869174,9.136781856897635
469.8078835264415,19.94723855242996,4.010896978207999
548.4808937801448,285.9139758479535,6.789637528249814
836.6874267444525,84.54770372990541,8.683818932459587
864.4967713501284,114.61044912338129,8.505275172768773
675.0963960443622,27.491461552718356,5.428640103233539
757.6556963055766,33.68182749867288,6.4772981378253265
731.1250154543536,218.02216956879587,8.497330692756984
1007.8880808455237,283.2996707244875,9.754125189720455
811.9574911434577,183.22454848629286,7.631410432208877
687.2082408519234,214.7550046580433,7.862648660704754
604.4459559399575,228.59092337914606,8.146853194051932
539.3553679742428,78.8442823658825,5.681583917923756
720.3463635867223,13.568889276064478,6.049853924302691
624.3649254715697,0.5618231757505754,4.920802358772952
557.7746290402326,105.1947848862056,5.734166604361221
635.3427115757473,72.43926845976483,5.13611995869994
591.8451996385605,18.695317514755693,4.71524847354029
868.7141635072564,53.858487748100025,6.527569236419842
788.1639756949451,37.34966948038434,6.440054625298677
699.2027358683382,274.4635141852111,7.706337463640065
847.9944138890025,42.08016403775068,6.120031105883869
707.7368307647619,161.29453919630376,8.851075520412602
613.8715798671736,177.93178653364936,7.7363736988740905
852.3124077269657,163.04683731259013,8.26061041418954
753.8910043684658,29.716930264796392,5.877024983689522
596.2753845673544,95.63950852516537,7.428350525591342
680.9661321916392,15.38109973894598,5.432792671943158
612.4381746615243,118.70097422889481,7.380923464954365
561.7200269035663,56.5796793814776,4.876017819751802
792.6177547531641,168.48975998531392,9.269882826587398
890.9416640470131,207.84251815473016,10.808970051892377
560.1432426180859,159.63595806141194,6.7263873973286135
756.296923669057,130.2710089834187,7.000484317234668
634.9357430878173,116.20002625700772,7.130335923455601
651.2874616235304,252.5075304291011,8.618081156359162
640.7606075761131,65.81041951958102,5.95146917423449
613.6009230320184,220.26550185866066,6.918630821845416
704.8521627944828,227.2446974220357,8.097312087481193
616.9049883588962,125.76000218122034,7.548294190001979
727.0456825779838,89.1901797676918,6.613758138034211
694.9761890550863,141.16244581379257,8.253571124867474
676.105195313359,27.964177767809552,6.313342620852919
609.2436337958402,13.779009668726994,5.001971331681577
642.3228669431667,33.48095983556754,5.360272702968465
775.5391225825756,56.14350943866785,7.122573745605946
750.0917187624381,151.2530461014129,7.610889065437093
602.2444755201449,254.74099084833662,7.004671984027705
709.9332305429226,70.69269959990609,6.263590931015996
775.138712337179,280.5486032240334,8.26788117702311
533.0594718878629,286.47237268050105,6.83573562333246
754.3360192379935,287.6713814535616,9.919874215346171
633.7376241054153,251.26882040289715,9.50022066845359
757.0598668593159,109.14751223931619,7.202970797391217
623.6740843457483,21.80517330078692,5.123263100055754
519.5117899335481,170.64561952994848,6.997968073679794
537.2457562116838,167.60443318117012,8.052062077509378
704.8084946661382,254.99273013287868,9.213262104976485
725.9722501721482,298.79731528383155,7.094508032411169
609.5683374895591,152.44719196804428,7.909744171433103
763.8592458777374,103.56120931193527,6.410404409756531
533.847993773104,55.770513466880104,6.6033543566095805
693.3920201352684,1.4399474452112204,5.325945072238365
578.8983800237543,152.73410774666374,6.782447961840122
634.8163892197841,166.65560001077873,7.526402105167089
704.7398671316414,247.48154394521922,8.001929479849029
613.9586634716047,151.37309036784018,7.966374205258066
661.5444455770174,274.94050459981696,8.839037690217829
800.6292809214441,188.42504297143066,7.7188410215713
642.3108130476851,252.10087146632495,9.294821683855162
783.5692112065142,44.49052044232413,7.511924045744687
587.0293145342382,256.6008390906944,6.9918555751592955
752.9804177915282,202.5431563331545,8.42458974739568
844.15686206579,51.069909731499166,8.025288913044669
452.83554998727107,56.92906744380326,5.827448038820533
620.3104744529523,277.9501857132664,7.604895471155373
757.707212718054,9.664608135111862,6.092583087218412
679.6954613957007,138.76048298871183,9.921585685542095
737.1145873371308,94.04258698023047,7.145294662678673
639.6014813284179,199.5232319995284,7.322567682061132
708.65897874729,251.8888162706976,8.376387415346395
684.4322764607921,108.11343646697087,7.269344183266366
816.7782061659807,128.07062619685115,7.7519010005168525
725.4420843301214,294.57533535042427,8.747579893212118
733.7602662075202,235.17495290376084,7.398350442049496
658.8123033877532,269.1612392795374,7.533233595241333
651.2393775927507,131.62866619548893,7.957453793989631
656.744181218038,70.22286119523457,4.872024991338193
739.4452142378296,123.5590396159355,8.34578255750394
657.9015519179737,214.82757534945404,6.410176886009499
728.9774856896413,32.8291214507938,4.502976423306847
907.5400798645439,81.14073168495266,7.286280975729859
787.1124703431692,13.990770138477115,5.930525636599902
667.3976467832159,129.70432150143947,8.42502236629041
820.1213922163945,248.23372079388398,8.840291475039436
659.1924626978448,7.3991064894032395,4.759029237595296
496.1875464822146,202.5970580421498,7.520817784483976
599.1913689082596,279.7487623541219,7.102280253898591
512.9208078974144,71.07835845335468,5.590732578063971
664.8486515958691,208.09045221829444,7.0408394689494145
701.8418379189552,292.53057033006013,8.356213217911456
867.6437312275283,288.68341804573896,9.018208247842066
732.6927373764163,70.47875790874298,5.9698379039698795
678.0899471191136,30.09931596362061,5.616216532271285
782.9405581183489,44.484761368774784,6.423310257836973
478.88646909921147,210.61070054464264,7.897244255839693
723.5614558108566,217.72766263598265,7.049037552029159
777.0865193886967,202.27096848845972,8.432937853147621
552.1413754220158,100.82351632267142,5.706980403785899
814.375404320693,50.93308192743664,7.242860203784416
